Report Year,"State, USA",Population,Violent Crimes,Homicides,Rapes,Assaults,Robberies,Months Reported,Crimes Per Person,Homocides Per Persion,Rapes Per Person,Assaults Per Person,Robberies Per Person,Column1,Column2
1975,"Albuquerque, NM",286238,2383,30,181,1353,819,12,833,10,63,473,286,,
1975,"Arlington, TX",112478,278,5,28,132,113,12,247,4,25,117,100,,
1975,"Atlanta, GA",490584,8033,185,443,3518,3887,12,1637,38,90,717,792,,
1975,"Aurora, CO",116656,611,7,44,389,171,12,524,6,38,333,147,,
1975,"Austin, TX",300400,1215,33,190,463,529,12,404,11,63,154,176,,
1975,"Baltimore County, MD",642154,1259,25,137,347,750,12,196,4,21,54,117,,
1975,"Baltimore, MD",864100,16086,259,463,6309,9055,12,1862,30,54,730,1048,,
1975,"Boston, MA",616120,11386,119,453,3036,7778,12,1848,19,74,493,1262,,
1975,"Buffalo, NY",422276,3350,63,192,755,2340,12,793,15,45,179,554,,
1975,"Charlotte, NC",262103,1937,68,71,976,822,12,739,26,27,372,314,,
1975,"Chicago, IL",3150000,37160,818,1657,12514,22171,12,1180,26,53,397,704,,
1975,"Cincinnati, OH",433367,3578,64,261,1508,1745,12,826,15,60,348,403,,
1975,"Cleveland, OH",659931,10403,288,491,2524,7100,12,1576,44,74,382,1076,,
1975,"Columbus, OH",572797,3980,62,416,1100,2402,12,695,11,73,192,419,,
1975,"Dallas, TX",864665,7655,237,547,3485,3386,12,885,27,63,403,392,,
1975,"Denver, CO",508140,4960,74,480,1838,2568,12,976,15,94,362,505,,
1975,"Detroit, MI",1432444,30387,633,1424,7013,21317,12,2121,44,99,490,1488,,
1975,"El Paso, TX",369000,1618,21,122,635,840,12,438,6,33,172,228,,
1975,"Fairfax County, VA",487905,805,21,104,247,433,12,165,4,21,51,89,,
1975,"Fort Worth, TX",381275,1939,69,169,494,1207,12,509,18,44,130,317,,
1975,"Fresno, CA",176500,1141,25,84,465,567,12,646,14,48,263,321,,
1975,"Honolulu, HI",705262,1596,58,169,319,1050,12,226,8,24,45,149,,
1975,"Houston, TX",1372342,8924,347,588,1567,6422,12,650,25,43,114,468,,
1975,"Indianapolis, IN",503411,4655,95,351,1117,3092,12,925,19,70,222,614,,
1975,"Jacksonville, FL",542792,4579,91,316,2445,1727,12,844,17,58,450,318,,
1975,"Kansas City, MO",489094,6072,114,302,2575,3081,12,1241,23,62,526,630,,
1975,"Las Vegas, NV",249186,2594,37,169,1043,1345,12,1041,15,68,419,540,,
1975,"Long Beach, CA",340758,3189,54,169,1007,1959,12,936,16,50,296,575,,
1975,"Los Angeles County, CA",1022888,9792,138,471,6128,3055,12,957,13,46,599,299,,
1975,"Los Angeles, CA",2729878,30405,554,1768,13493,14590,12,1114,20,65,494,534,,
1975,"Memphis, TN",646483,5429,120,521,1805,2983,12,840,19,81,279,461,,
1975,"Mesa, AZ",113176,267,2,22,145,98,12,236,2,19,128,87,,
1975,"Miami-Dade County, FL",619795,6702,94,174,4008,2426,11,1081,15,28,647,391,,
1975,"Miami, FL",350742,6213,98,178,3280,2657,12,1771,28,51,935,758,,
1975,"Milwaukee, WI",674369,3204,70,146,1020,1968,12,475,10,22,151,292,,
1975,"Minneapolis, MN",405378,3326,47,307,1134,1838,12,820,12,76,280,453,,
1975,"Montgomery County, MD",496092,967,19,84,286,578,12,195,4,17,58,117,,
1975,"Nashville, TN",449600,3158,93,110,952,2003,12,702,21,24,212,446,,
1975,"Nassau County, NY",1100426,993,18,33,256,686,12,90,2,3,23,62,,
1975,"New Orleans, LA",571934,5993,158,237,2002,3596,12,1048,28,41,350,629,,
1975,"New York City, NY",7422506,132182,1645,3866,43481,83190,12,1781,22,52,586,1121,,
1975,"Newark, NJ",372663,7136,122,297,2444,4273,12,1915,33,80,656,1147,,
1975,"Oakland, CA",337748,5900,111,316,2288,3185,12,1747,33,94,677,943,,
1975,"Oklahoma City, OK",384081,2666,61,249,1364,992,12,694,16,65,355,258,,
1975,"Omaha, NE",391389,2540,36,178,1115,1211,12,649,9,45,285,309,,
1975,"Orlando, FL",118457,1116,21,86,705,304,12,942,18,73,595,257,,
1975,"Philadelphia, PA",1883253,16332,435,716,4776,10405,12,867,23,38,254,552,,
1975,"Phoenix, AZ",668046,4649,75,311,2325,1938,12,696,11,47,348,290,,
1975,"Pittsburgh, PA",479083,4967,63,237,1923,2744,12,1037,13,49,401,573,,
1975,"Portland, OR",373126,4076,48,287,1898,1843,12,1092,13,77,509,494,,
1975,"Prince George's County, MD",569452,4147,46,261,1693,2147,12,728,8,46,297,377,,
1975,"Raleigh, NC",149940,721,17,20,463,221,12,481,11,13,309,147,,
1975,"Sacramento, CA",262994,2412,42,155,1087,1128,12,917,16,59,413,429,,
1975,"Salt Lake City, UT",180000,1070,11,99,378,582,12,594,6,55,210,323,,
1975,"San Antonio, TX",768814,4222,131,275,2086,1730,12,549,17,36,271,225,,
1975,"San Diego, CA",768713,3859,64,229,1367,2199,12,502,8,30,178,286,,
1975,"San Francisco, CA",669977,9137,138,547,2765,5687,12,1364,21,82,413,849,,
1975,"San Jose, CA",549367,2116,40,234,955,887,12,385,7,43,174,161,,
1975,"Seattle, WA",503500,3971,52,324,1492,2103,12,789,10,64,296,418,,
1975,"St. Louis, MO",569000,10563,240,462,3573,6288,12,1856,42,81,628,1105,,
1975,"Suffolk County, NY",1217700,964,13,90,330,531,9,79,1,7,27,44,,
1975,"Tampa, FL",291103,3168,67,162,1545,1394,12,1088,23,56,531,479,,
1975,"Tucson, AZ",340500,1810,23,137,943,707,12,532,7,40,277,208,,
1975,"Tulsa, OK",347600,1768,39,136,1012,581,12,509,11,39,291,167,,
1975,"Virginia Beach, VA",217192,452,22,38,198,194,12,208,10,18,91,89,,
1975,"Washington, DC",716000,12704,235,520,2812,9137,12,1774,33,73,393,1276,,
1975,"Wichita, KS",259240,1137,36,53,408,640,12,439,14,20,157,247,,
1976,"Albuquerque, NM",292265,2420,28,186,1335,871,12,828,10,64,457,298,,
1976,"Arlington, TX",107470,274,5,30,140,99,12,255,5,28,130,92,,
1976,"Atlanta, GA",457300,7529,154,477,3518,3380,12,1646,34,104,769,739,,
1976,"Aurora, CO",132000,546,2,40,338,166,12,414,2,30,256,126,,
1976,"Austin, TX",284908,1202,24,181,479,518,12,422,8,64,168,182,,
1976,"Baltimore County, MD",642369,1798,19,142,949,688,12,280,3,22,148,107,,
1976,"Baltimore, MD",860974,14191,200,460,5776,7755,12,1648,23,53,671,901,,
1976,"Boston, MA",619437,9888,81,392,3290,6125,12,1596,13,63,531,989,,
1976,"Buffalo, NY",425101,3091,54,202,898,1937,12,727,13,48,211,456,,
1976,"Charlotte, NC",274020,1895,52,84,1028,731,12,692,19,31,375,267,,
1976,"Chicago, IL",3134499,30640,814,1179,11070,17577,12,978,26,38,353,561,,
1976,"Cincinnati, OH",427045,3461,56,263,1617,1525,12,810,13,62,379,357,,
1976,"Cleveland, OH",642298,8496,236,498,2309,5453,12,1323,37,78,359,849,,
1976,"Columbus, OH",595500,3287,53,328,985,1921,12,552,9,55,165,323,,
1976,"Dallas, TX",888450,7244,230,591,3310,3113,12,815,26,67,373,350,,
1976,"Denver, CO",523676,4107,86,383,1596,2042,12,784,16,73,305,390,,
1976,"Detroit, MI",1334100,29699,663,1230,6593,21213,12,2226,50,92,494,1590,,
1976,"El Paso, TX",361413,1573,25,118,638,792,12,435,7,33,177,219,,
1976,"Fairfax County, VA",524272,708,17,84,270,337,12,135,3,16,52,64,,
1976,"Fort Worth, TX",364302,1732,70,174,503,985,12,475,19,48,138,270,,
1976,"Fresno, CA",177900,1267,28,55,461,723,12,712,16,31,259,406,,
1976,"Honolulu, HI",718424,1696,40,164,380,1112,12,236,6,23,53,155,,
1976,"Houston, TX",1477000,8045,321,690,1503,5531,12,545,22,47,102,374,,
1976,"Indianapolis, IN",494730,4144,68,347,1363,2366,12,838,14,70,276,478,,
1976,"Jacksonville, FL",543839,4443,90,279,2516,1558,12,817,17,51,463,286,,
1976,"Kansas City, MO",488012,5578,95,350,2723,2410,12,1143,19,72,558,494,,
1976,"Las Vegas, NV",265347,2473,35,151,1011,1276,12,932,13,57,381,481,,
1976,"Long Beach, CA",340900,2950,69,200,978,1703,12,865,20,59,287,500,,
1976,"Los Angeles County, CA",1027865,10104,155,564,6662,2723,12,983,15,55,648,265,,
1976,"Los Angeles, CA",2739100,31960,501,2047,15187,14225,12,1167,18,75,554,519,,
1976,"Memphis, TN",649819,4780,113,472,1766,2429,12,736,17,73,272,374,,
1976,"Mesa, AZ",100763,311,5,15,202,89,12,309,5,15,200,88,,
1976,"Miami-Dade County, FL",649499,6787,70,216,4562,1939,12,1045,11,33,702,299,,
1976,"Miami, FL",338721,5172,84,145,2630,2313,12,1527,25,43,776,683,,
1976,"Milwaukee, WI",652517,2692,57,168,846,1621,12,413,9,26,130,248,,
1976,"Minneapolis, MN",397421,2954,27,300,1220,1407,12,743,7,75,307,354,,
1976,"Montgomery County, MD",480055,932,26,85,257,564,12,194,5,18,54,117,,
1976,"Nashville, TN",445979,2831,74,129,906,1722,12,635,17,29,203,386,,
1976,"Nassau County, NY",1053093,887,20,23,185,659,12,84,2,2,18,63,,
1976,"New Orleans, LA",557327,4810,170,264,1776,2600,12,863,30,47,319,467,,
1976,"New York City, NY",7530493,134153,1622,3400,42948,86183,12,1781,22,45,570,1144,,
1976,"Newark, NJ",367886,6565,99,323,2309,3834,12,1785,27,88,628,1042,,
1976,"Oakland, CA",333100,5514,98,309,2213,2894,12,1655,29,93,664,869,,
1976,"Oklahoma City, OK",376522,2360,36,228,1326,770,12,627,10,61,352,204,,
1976,"Omaha, NE",388592,2008,19,193,1008,788,12,517,5,50,259,203,,
1976,"Orlando, FL",116848,1118,17,98,676,327,12,957,15,84,579,280,,
1976,"Philadelphia, PA",1916665,13113,338,764,4225,7786,12,684,18,40,220,406,,
1976,"Phoenix, AZ",669005,3856,53,240,2078,1485,12,576,8,36,311,222,,
1976,"Pittsburgh, PA",487106,4621,62,287,1853,2419,12,949,13,59,380,497,,
1976,"Portland, OR",379818,4304,39,322,2030,1913,12,1133,10,85,534,504,,
1976,"Prince George's County, MD",578318,3869,37,280,1611,1941,12,669,6,48,279,336,,
1976,"Raleigh, NC",148093,531,11,29,353,138,12,359,7,20,238,93,,
1976,"Sacramento, CA",260700,2799,52,192,1368,1187,12,1074,20,74,525,455,,
1976,"Salt Lake City, UT",175400,959,11,102,364,482,12,547,6,58,208,275,,
1976,"San Antonio, TX",753069,3285,119,263,1641,1262,12,436,16,35,218,168,,
1976,"San Diego, CA",773400,4118,59,233,1555,2271,12,532,8,30,201,294,,
1976,"San Francisco, CA",665000,10756,130,619,3379,6628,12,1617,20,93,508,997,,
1976,"San Jose, CA",557700,2523,37,296,1223,967,12,452,7,53,219,173,,
1976,"Seattle, WA",503500,4128,42,322,1601,2163,12,820,8,64,318,430,,
1976,"St. Louis, MO",534206,9574,182,489,3600,5303,12,1792,34,92,674,993,,
1976,"Suffolk County, NY",1177192,1810,34,126,671,979,12,154,3,11,57,83,,
1976,"Tampa, FL",274568,2935,42,162,1706,1025,12,1069,15,59,621,373,,
1976,"Tucson, AZ",340927,1464,24,136,750,554,12,429,7,40,220,162,,
1976,"Tulsa, OK",349516,1747,27,131,1197,392,12,500,8,37,342,112,,
1976,"Virginia Beach, VA",216176,481,12,59,253,157,12,222,6,27,117,73,,
1976,"Washington, DC",702000,10399,188,508,2659,7044,12,1481,27,72,379,1003,,
1976,"Wichita, KS",256455,1114,19,111,470,514,12,434,7,43,183,200,,
1977,"Albuquerque, NM",292341,2390,31,207,1398,754,12,818,11,71,478,258,,
1977,"Arlington, TX",112994,389,4,34,266,85,12,344,4,30,235,75,,
1977,"Atlanta, GA",440300,7595,138,510,3593,3354,12,1725,31,116,816,762,,
1977,"Aurora, CO",137200,585,3,42,374,166,12,426,2,31,273,121,,
1977,"Austin, TX",321900,1260,33,187,528,512,12,391,10,58,164,159,,
1977,"Baltimore County, MD",643363,4010,22,162,3109,717,12,623,3,25,483,111,,
1977,"Baltimore, MD",827494,14283,171,499,6050,7563,12,1726,21,60,731,914,,
1977,"Boston, MA",619321,9422,75,408,3284,5655,12,1521,12,66,530,913,,
1977,"Buffalo, NY",415352,3945,45,236,1842,1822,12,950,11,57,443,439,,
1977,"Charlotte, NC",262314,2245,47,119,1465,614,12,856,18,45,558,234,,
1977,"Chicago, IL",3086806,28873,823,1227,10311,16512,12,935,27,40,334,535,,
1977,"Cincinnati, OH",423671,3439,72,291,1451,1625,12,812,17,69,342,384,,
1977,"Cleveland, OH",638793,9421,249,508,2198,6466,12,1475,39,80,344,1012,,
1977,"Columbus, OH",568800,3238,69,331,1086,1752,12,569,12,58,191,308,,
1977,"Dallas, TX",873700,8899,224,637,4401,3637,12,1019,26,73,504,416,,
1977,"Denver, CO",520200,5032,73,466,2005,2488,12,967,14,90,385,478,,
1977,"Detroit, MI",1316352,24070,479,1277,6482,15832,12,1829,36,97,492,1203,,
1977,"El Paso, TX",386000,1560,32,107,597,824,12,404,8,28,155,213,,
1977,"Fairfax County, VA",517610,841,13,89,320,419,12,162,3,17,62,81,,
1977,"Fort Worth, TX",383028,2561,102,208,1119,1132,12,669,27,54,292,296,,
1977,"Fresno, CA",182629,1673,52,71,592,958,12,916,28,39,324,525,,
1977,"Honolulu, HI",721983,1660,46,176,357,1081,12,230,6,24,49,150,,
1977,"Houston, TX",1613303,9304,376,965,1810,6153,12,577,23,60,112,381,,
1977,"Indianapolis, IN",509000,3785,80,346,1220,2139,12,744,16,68,240,420,,
1977,"Jacksonville, FL",528698,4171,77,299,2329,1466,12,789,15,57,441,277,,
1977,"Kansas City, MO",492055,5616,97,325,2868,2326,12,1141,20,66,583,473,,
1977,"Las Vegas, NV",279791,2729,59,183,1068,1419,12,975,21,65,382,507,,
1977,"Long Beach, CA",346662,3391,75,226,1094,1996,12,978,22,65,316,576,,
1977,"Los Angeles County, CA",1040180,10589,173,631,6822,2963,12,1018,17,61,656,285,,
1977,"Los Angeles, CA",2785393,33676,576,2339,15515,15246,12,1209,21,84,557,547,,
1977,"Memphis, TN",667150,5231,105,581,1796,2749,12,784,16,87,269,412,,
1977,"Mesa, AZ",116400,385,4,34,264,83,12,331,3,29,227,71,,
1977,"Miami-Dade County, FL",657954,7204,90,277,4676,2161,12,1095,14,42,711,328,,
1977,"Miami, FL",333713,5346,84,178,2637,2447,12,1602,25,53,790,733,,
1977,"Milwaukee, WI",640489,2535,54,213,879,1389,12,396,8,33,137,217,,
1977,"Minneapolis, MN",390294,3130,38,324,1116,1652,12,802,10,83,286,423,,
1977,"Montgomery County, MD",491003,916,14,105,313,484,12,187,3,21,64,99,,
1977,"Nashville, TN",456589,2957,82,187,1000,1688,12,648,18,41,219,370,,
1977,"Nassau County, NY",1044946,1058,19,48,257,734,12,101,2,5,25,70,,
1977,"New Orleans, LA",587776,5947,173,360,2135,3279,12,1012,29,61,363,558,,
1977,"New York City, NY",7481613,121916,1557,3899,42056,74404,12,1630,21,52,562,994,,
1977,"Newark, NJ",351412,6175,92,324,2556,3203,12,1757,26,92,727,911,,
1977,"Oakland, CA",339264,5764,94,366,2267,3037,12,1699,28,108,668,895,,
1977,"Oklahoma City, OK",373570,2695,67,251,1602,775,12,721,18,67,429,207,,
1977,"Omaha, NE",367281,1918,31,172,906,809,12,522,8,47,247,220,,
1977,"Orlando, FL",118374,1143,15,85,769,274,12,966,13,72,650,231,,
1977,"Philadelphia, PA",1897706,12047,323,771,3954,6999,12,635,17,41,208,369,,
1977,"Phoenix, AZ",682200,4295,70,316,2315,1594,12,630,10,46,339,234,,
1977,"Pittsburgh, PA",482413,4572,52,252,1729,2539,12,948,11,52,358,526,,
1977,"Portland, OR",385230,3973,41,337,1892,1703,12,1031,11,87,491,442,,
1977,"Prince George's County, MD",550201,3724,51,264,1476,1933,12,677,9,48,268,351,,
1977,"Raleigh, NC",152840,571,10,39,402,120,12,374,7,26,263,79,,
1977,"Sacramento, CA",265220,2915,41,205,1393,1276,12,1099,15,77,525,481,,
1977,"Salt Lake City, UT",180122,1064,12,112,461,479,12,591,7,62,256,266,,
1977,"San Antonio, TX",764217,3755,146,273,1876,1460,12,491,19,36,245,191,,
1977,"San Diego, CA",788621,4414,50,298,1585,2481,12,560,6,38,201,315,,
1977,"San Francisco, CA",676625,9367,141,595,3208,5423,12,1384,21,88,474,801,,
1977,"San Jose, CA",568303,2670,41,322,1276,1031,12,470,7,57,225,181,,
1977,"Seattle, WA",500000,4156,35,370,1987,1764,12,831,7,74,397,353,,
1977,"St. Louis, MO",512059,9726,195,473,4115,4943,12,1899,38,92,804,965,,
1977,"Suffolk County, NY",1140882,2042,30,133,861,1018,12,179,3,12,75,89,,
1977,"Tampa, FL",264848,3194,31,195,1906,1062,12,1206,12,74,720,401,,
1977,"Tucson, AZ",306500,1578,35,116,877,550,12,515,11,38,286,179,,
1977,"Tulsa, OK",352674,1850,28,172,1161,489,12,525,8,49,329,139,,
1977,"Virginia Beach, VA",235324,463,16,80,215,152,12,197,7,34,91,65,,
1977,"Washington, DC",690000,9843,192,402,2594,6655,12,1427,28,58,376,964,,
1977,"Wichita, KS",261732,1397,34,121,527,715,12,534,13,46,201,273,,
1978,"Albuquerque, NM",291834,2434,37,187,1516,694,12,834,13,64,519,238,,
1978,"Arlington, TX",121750,450,6,43,269,132,12,370,5,35,221,108,,
1978,"Atlanta, GA",456000,8845,144,592,3990,4119,12,1940,32,130,875,903,,
1978,"Aurora, CO",131499,831,12,83,504,232,12,632,9,63,383,176,,
1978,"Austin, TX",331557,1413,35,194,549,635,12,426,11,59,166,192,,
1978,"Baltimore County, MD",641120,4600,27,168,3587,818,12,717,4,26,559,128,,
1978,"Baltimore, MD",781730,14659,197,554,5811,8097,12,1875,25,71,743,1036,,
1978,"Boston, MA",616225,10035,72,475,3853,5635,12,1628,12,77,625,914,,
1978,"Buffalo, NY",391695,3181,44,221,1195,1721,12,812,11,56,305,439,,
1978,"Charlotte, NC",309101,2435,51,114,1561,709,12,788,16,37,505,229,,
1978,"Chicago, IL",3086699,27686,787,1341,10325,15233,12,897,26,43,334,494,,
1978,"Cincinnati, OH",405324,3303,57,287,1659,1300,12,815,14,71,409,321,,
1978,"Cleveland, OH",614512,9697,213,507,2623,6354,12,1578,35,82,427,1034,,
1978,"Columbus, OH",578338,3353,67,309,1054,1923,12,580,12,53,182,332,,
1978,"Dallas, TX",871832,9884,230,822,4997,3835,12,1134,26,94,573,440,,
1978,"Denver, CO",485547,4877,97,577,1841,2362,12,1004,20,119,379,486,,
1978,"Detroit, MI",1294359,21602,498,1288,7533,12283,12,1669,38,100,582,949,,
1978,"El Paso, TX",399000,1490,21,121,573,775,12,373,5,30,144,194,,
1978,"Fairfax County, VA",522890,917,17,94,314,492,12,175,3,18,60,94,,
1978,"Fort Worth, TX",375860,2670,86,265,1101,1218,12,710,23,70,293,324,,
1978,"Fresno, CA",194774,1997,42,114,739,1102,12,1025,22,59,379,566,,
1978,"Honolulu, HI",725259,2044,38,187,346,1473,12,282,5,26,48,203,,
1978,"Houston, TX",1486489,10852,484,1098,1918,7352,12,730,33,74,129,495,,
1978,"Indianapolis, IN",513271,3733,76,341,1353,1963,12,727,15,66,264,382,,
1978,"Jacksonville, FL",523199,4368,79,278,2664,1347,12,835,15,53,509,257,,
1978,"Kansas City, MO",463931,5029,115,342,2708,1864,12,1084,25,74,584,402,,
1978,"Las Vegas, NV",288865,2886,54,192,1092,1548,12,999,19,66,378,536,,
1978,"Long Beach, CA",344154,3688,68,246,1244,2130,12,1072,20,71,361,619,,
1978,"Los Angeles County, CA",972663,10766,180,595,7062,2929,12,1107,19,61,726,301,,
1978,"Los Angeles, CA",2787525,36797,651,2467,16574,17105,12,1320,23,88,595,614,,
1978,"Memphis, TN",683112,5412,113,664,1738,2897,12,792,17,97,254,424,,
1978,"Mesa, AZ",124937,493,4,40,328,121,12,395,3,32,263,97,,
1978,"Miami-Dade County, FL",669511,8437,96,334,5576,2431,12,1260,14,50,833,363,,
1978,"Miami, FL",330060,6272,96,207,3137,2832,12,1900,29,63,950,858,,
1978,"Milwaukee, WI",623657,2438,48,288,890,1212,12,391,8,46,143,194,,
1978,"Minneapolis, MN",374800,3098,26,307,1077,1688,12,827,7,82,287,450,,
1978,"Montgomery County, MD",525247,1138,10,110,488,530,12,217,2,21,93,101,,
1978,"Nashville, TN",452440,3153,81,217,1083,1772,12,697,18,48,239,392,,
1978,"Nassau County, NY",1100131,1005,13,23,293,676,12,91,1,2,27,61,,
1978,"New Orleans, LA",559160,7635,216,406,2849,4164,12,1365,39,73,510,745,,
1978,"New York City, NY",7242886,122685,1503,3882,43271,74029,12,1694,21,54,597,1022,,
1978,"Newark, NJ",325679,6843,109,315,2737,3682,12,2101,33,97,840,1131,,
1978,"Oakland, CA",327756,5374,97,351,2152,2774,12,1640,30,107,657,846,,
1978,"Oklahoma City, OK",381184,3607,67,314,2203,1023,12,946,18,82,578,268,,
1978,"Omaha, NE",364446,1856,24,162,792,878,12,509,7,44,217,241,,
1978,"Orlando, FL",118393,1620,13,107,1090,410,12,1368,11,90,921,346,,
1978,"Philadelphia, PA",1885533,12369,352,724,4224,7069,12,656,19,38,224,375,,
1978,"Phoenix, AZ",696763,5401,88,463,2819,2031,12,775,13,66,405,291,,
1978,"Pittsburgh, PA",479443,4818,66,231,1475,3046,12,1005,14,48,308,635,,
1978,"Portland, OR",362497,4017,34,371,1838,1774,12,1108,9,102,507,489,,
1978,"Prince George's County, MD",554087,3967,36,316,1617,1998,12,716,6,57,292,361,,
1978,"Raleigh, NC",150124,645,12,48,412,173,12,430,8,32,274,115,,
1978,"Sacramento, CA",261465,3198,61,218,1337,1582,12,1223,23,83,511,605,,
1978,"Salt Lake City, UT",185000,1062,21,131,459,451,12,574,11,71,248,244,,
1978,"San Antonio, TX",816780,3446,136,304,1568,1438,12,422,17,37,192,176,,
1978,"San Diego, CA",797293,4520,68,316,1606,2530,12,567,9,40,201,317,,
1978,"San Francisco, CA",658611,10509,118,583,3299,6509,12,1596,18,89,501,988,,
1978,"San Jose, CA",587621,2755,44,367,1189,1155,12,469,7,62,202,197,,
1978,"Seattle, WA",489961,4900,54,360,2229,2257,12,1000,11,73,455,461,,
1978,"St. Louis, MO",525123,10095,210,497,4363,5025,12,1922,40,95,831,957,,
1978,"Suffolk County, NY",1157014,2523,21,142,1255,1105,12,218,2,12,108,96,,
1978,"Tampa, FL",263175,3510,41,253,2136,1080,12,1334,16,96,812,410,,
1978,"Tucson, AZ",309200,1654,26,155,889,584,12,535,8,50,288,189,,
1978,"Tulsa, OK",356000,2160,45,193,1313,609,12,607,13,54,369,171,,
1978,"Virginia Beach, VA",240654,465,3,67,225,170,12,193,1,28,94,71,,
1978,"Washington, DC",674000,9515,189,447,2546,6333,12,1412,28,66,378,940,,
1978,"Wichita, KS",260642,1231,25,133,531,542,12,472,10,51,204,208,,
1979,"Albuquerque, NM",302120,2679,47,215,1602,815,12,887,16,71,530,270,,
1979,"Arlington, TX",130265,626,11,52,373,190,12,481,8,40,286,146,,
1979,"Atlanta, GA",423103,10715,231,656,4639,5189,12,2532,55,155,1096,1226,,
